-0.5,2.1001805337556,-0.5,-0,-0.0504292317756621,-0,-7.83655e-06,-2.35097e-05,-0.0893915,-8.31385e-05,-1.09574e-05,-0.0555238301514553,-0.0452000438156334,-0,-0.000696917470871428,-0,-0.0192286428492287,-0.00139383494174286,-0.000696917470871428,-0.000696917470871428,-0.000696917470871428,-0.0189289672114228,-0,-1.26656718115695e-30,-0.0281456529371311,-8.816145e-05,-0,-0.00139383494174286,-0.000696917470871428,0.434073047679207,-0.074493,-0.074493,-0.074493,-0.5,-0.074493,-0.09,-0.0197269394035669,4.93168618341629,-1.56903599487674e-14,1.01388879631478,-0.0294603771115524,-0,-6.411745e-05,0.0302864254932753,-0,-0.00023509725,-0.000696917470871428,-0.00141058335,-0,-0.0372465,-0.075,-7.0529e-06,-0.0642428945214082,-0.0372465,-0.074493,-0.0372465,0.0045375425,-0.000696917470871428,-0.000696917470871428,-0,-0.00139383494174388,-0.5,-0.019172038701344,-1.66933e-05,-0.5,-0.000696917470871428,-0.182771642592135,-0.09,-0,-5.87745e-06,-0,-0,-0.000696917470871428,-0.000696917470871428,-0.00235097225,-7.24615e-06,-0.0001334937,-0.0893915,-0.074493,0.941397228716038,-0.000696917470871428,-0.000696917470871428,-0.1286695,-0.5,-0.0372465,-0.1125,-0.0036057855000262,-0.0372465,-0.04091,-0.00562913058742622,-0,-0.0240489980671806,-0.09,-0,-0.0893915,-0.000696917470871428
-0.497140571855741,2.06594767510782,-0.482561493311876,0,-0.0499537379639831,0,-7.83654938588479e-06,-2.35096944729388e-05,-0.0890287855383733,-8.31384308798407e-05,-1.09573975987072e-05,-0.0550002997166603,-0.044773855663141,0,-0.00069034628322918,0,-0.0190473372778392,-0.00138069256645836,-0.00069034628322918,-0.00069034628322918,-0.00069034628322918,-0.0187504872613296,0,1.42236933724813e-29,-0.0278802694814226,-8.81613722755188e-05,0,-0.00138069256645836,-0.000690346283229179,0.431835240304248,-0.0740464019618676,-0.0743818502614706,-0.0741585527382679,-0.489795918367347,-0.0740464019618676,-0.0898822438278937,-0.0195409354277074,4.87129121106168,-1.257384488453e-12,1.00979418556067,-0.0291825972106276,0,-6.41174088894997e-05,0.030345482005275,0,-0.000235096697291531,-0.00069034628322918,-0.00141046395517178,0,-0.0371630754579326,-0.0746320929959268,-7.05289950256598e-06,-0.0636371526190657,-0.0371351841690121,-0.0741025193412702,-0.0371351841690121,0.0045375405909912,-0.00069034628322918,-0.00069034628322918,-5.66939849282606e-30,-0.0013806925664588,-0.494949494949495,-0.0189912668466315,-1.66932944266728e-05,-0.50338189840161,-0.00069034628322918,-0.181048301150211,-0.0897003000546893,0,-5.87744965455579e-06,0,0,-0.000690346283229179,-0.000690346283229136,-0.00235058529138255,-7.24614947493306e-06,-0.000133493521794083,-0.088990164185866,-0.0743818502614706,0.924320689469379,-0.00069034628322918,-0.00069034628322918,-0.128170900155311,-0.504078936992732,-0.037149135021315,-0.111653570642836,-0.00357178679270618,-0.0371770054905251,-0.0408688875473334,-0.00557605389628452,0,-0.0238222416928427,-0.0896214014909342,0,-0.088990164185866,-0.00069034628322918
-0.494262058095433,2.03100620806766,-0.46434685162682,0,-0.0494654674952818,0,-7.8365487714931e-06,-2.35096889433883e-05,-0.0886256707757309,-8.31383617285107e-05,-1.09573951967821e-05,-0.0544627018668195,-0.0443362157110392,0,-0.000683598525863829,0,-0.0188611599730147,-0.00136719705172766,-0.000683598525863829,-0.000683598525863829,-0.000683598525863829,-0.0185672115030684,0,0,-0.0276077550950755,-8.81612945159828e-05,0,-0.00136719705172766,-0.000683598525863829,0.429595050444101,-0.0735969637764211,-0.0742704629413523,-0.0738224892577548,-0.479383690797433,-0.0735969637764211,-0.0897612711230006,-0.0193499334709194,4.80924832591498,8.10660526058876e-13,1.00587243272167,-0.0288973532829759,0,-6.41173677604678e-05,0.0304071789410976,0,-0.000235096144332969,-0.000683598525863829,-0.00141034451086845,0,-0.0370794343178064,-0.0742632097090341,-7.05289900490802e-06,-0.0630151342556343,-0.037023492315259,-0.0737098284076793,-0.037023492315259,0.00453753868103818,-0.000683598525863829,-0.000683598525863829,0,-0.00136719705172747,-0.489830848492857,-0.0188056375996074,-1.66932888504042e-05,-0.506602724788319,-0.000683598525863829,-0.179278653022512,-0.089400367407033,0,-5.87744930895607e-06,0,0,-0.000683598525863829,-0.000683598525863918,-0.00235019814043351,-7.24614894962974e-06,-0.000133493343507711,-0.0885868774584093,-0.0742704629413523,0.90633441818258,-0.000683598525863829,-0.000683598525863829,-0.127670131540594,-0.508111184662779,-0.0370514836634234,-0.110799713005135,-0.00353687453023233,-0.0371073489132259,-0.040827723949276,-0.00552155101901509,0,-0.0235893923087769,-0.0892421117324104,0,-0.0885868467460964,-0.000683598525863829
-0.491364505527398,1.99536068850536,-0.445349493990416,0,-0.0489647818498816,0,-7.83654815682742e-06,-2.3509683411371e-05,-0.0882206127700411,-8.31382925462893e-05,-1.09573927942306e-05,-0.0539114346006692,-0.0438874479564345,0,-0.000676679194329032,0,-0.0186702487670262,-0.00135335838865806,-0.000676679194329032,-0.000676679194329032,-0.000676679194329032,-0.0183792756208134,0,0,-0.0273283115281179,-8.8161216721706e-05,0,-0.00135335838865806,-0.000676679194329032,0.42735205233804,-0.0731447013001703,-0.0741588389822995,-0.0734816141912215,-0.468768514133445,-0.0731447013001703,-0.0896370664029761,-0.0191540749372977,4.74553534231531,-3.04167323202531e-13,1.00216511749031,-0.0286048565026611,0,-6.41173266130706e-05,0.0304714408339837,-8.89205723418781e-31,-0.000235095591126549,-0.000676679194329032,-0.00141022501736324,0,-0.0369955772023004,-0.0738934320336817,-7.05289850702811e-06,-0.0623772999287191,-0.0369114254970814,-0.0733149376224966,-0.0369114254970814,0.004537536770147,-0.000676679194329032,-0.000676679194329032,0,-0.0013533583886589,-0.484643610735053,-0.0186152883867994,-1.66932832712082e-05,-0.509667830810242,-0.000676679194329032,-0.177464008329138,-0.0891009541382826,0,-5.87744896320223e-06,0,0,-0.000676679194329031,-0.000676679194328925,-0.0023498107979723,-7.24614842409215e-06,-0.000133493165141605,-0.0881816482661096,-0.0741588389822995,0.887436389041098,-0.000676679194329032,-0.000676679194329032,-0.127167200193913,-0.512166667179119,-0.0369535465825316,-0.109938451787506,-0.00350107455912979,-0.037037530708515,-0.040786509889601,-0.00546566230562358,0,-0.0233506222998999,-0.0888622096268522,0,-0.0881815554954408,-0.000676679194329032
-0.488447968615242,1.95897443585928,-0.425570756183259,0,-0.0484511553215151,0,-7.83654754189029e-06,-2.35096778769098e-05,-0.0878136206060516,-8.31382233334643e-05,-1.09573903910585e-05,-0.0533459191026668,-0.0434270812054665,0,-0.000669581023516043,0,-0.0184744032083334,-0.00133916204703209,-0.000669581023516043,-0.000669581023516043,-0.000669581023516043,-0.0181864822870316,0,0,-0.0270416453724524,-8.8161138893012e-05,0,-0.00133916204703209,-0.000669581023516043,0.425106987713941,-0.0726896318728011,-0.0740469794296054,-0.0730951303343753,-0.457956841835648,-0.0726896318728011,-0.0895408499639881,-0.0189531541807426,4.6802577705011,4.79704982866115e-13,0.998612745608341,-0.028304799756069,0,-6.41172854474792e-05,0.0305383791917122,0,-0.000235095037674568,-0.000669581023516043,-0.00141010547493836,0,-0.0369115047779686,-0.0735232073947916,-7.05289800892835e-06,-0.0617229799297334,-0.0367989848469855,-0.0729178583351425,-0.0367989848469855,0.00453753485832392,-0.000669581023516043,-0.000669581023516043,-1.14130391087725e-28,-0.00133916204703236,-0.479387388488825,-0.0184200193467433,-1.66932776890992e-05,-0.5125840386063,-0.000669581023516043,-0.175602461742717,-0.0888025005696226,0,-5.87744861729571e-06,0,0,-0.000669581023516043,-0.000669581023516183,-0.002349423264844,-7.24614789832248e-06,-0.000133492986696507,-0.0877744857423687,-0.0740469794296054,0.867652700022992,-0.000669581023516043,-0.000669581023516043,-0.126662112599786,-0.516057791754963,-0.0368553244677409,-0.109069817000322,-0.00346434929040869,-0.0369675513531351,-0.0407452461292236,-0.00540832907449047,0,-0.0231056809642369,-0.0884821825020616,0,-0.0877742989223887,-0.000669581023516043
-0.485513145561438,1.92328460491964,-0.406505452961251,0,-0.0479438759183004,0,-7.83654692668435e-06,-2.35096723400285e-05,-0.087404704090823,-8.31381540903315e-05,-1.09573879872719e-05,-0.052787391946252,-0.0429724034234528,0,-0.000662570568145802,0,-0.0182809778055289,-0.0013251411362916,-0.000662570568145802,-0.000662570568145802,-0.000662570568145802,-0.0179960713913562,0,0,-0.0267585216856042,-8.81610610302334e-05,0,-0.0013251411362916,-0.000662570568145802,0.422835339248604,-0.0722317744913466,-0.0739348854493733,-0.0726968880645448,-0.446956463720459,-0.0722317744913466,-0.0893580538469986,-0.0187547162966883,4.6139989295133,1.4599727457812e-12,0.99466720654228,-0.0280084509521385,0,-6.41172442638694e-05,0.0306039364755564,0,-0.000235094483979391,-0.000662570568145802,-0.00140998588392717,0,-0.0368272177898686,-0.0731549266201808,-7.05289751061085e-06,-0.0610767456714154,-0.0366861716069377,-0.0725186029795166,-0.0366861716069377,0.00453753294557532,-0.000662570568145802,-0.000662570568145802,0,-0.0013251411362916,-0.474061852336549,-0.0182271633382632,-1.6693272104092e-05,-0.515363531402055,-0.000662570568145802,-0.173763919165041,-0.0885595720681349,0,-5.87744827123799e-06,0,0,-0.000662570568145802,-0.000662570568145851,-0.00234903554203651,-7.24614737232298e-06,-0.000133492808173179,-0.0873653997437868,-0.0739348854493733,0.848187582764334,-0.000662570568145802,-0.000662570568145802,-0.126154875696097,-0.521934572443188,-0.0367568180712467,-0.108193806400401,-0.00342807785314513,-0.0368974113945403,-0.040703938399541,-0.00535170433712083,0,-0.0228637664841219,-0.0881043744035158,0,-0.0873650862274937,-0.000662570568145802
-0.482560864954207,1.88705872885037,-0.386842118931331,0,-0.0474273005171975,0,-7.8365463112123e-06,-2.35096668007512e-05,-0.0869938743559501,-8.31380848171949e-05,-1.09573855828775e-05,-0.0522186296664916,-0.0425093935789279,0,-0.000655431644759996,0,-0.0180840078430155,-0.00131086328951999,-0.000655431644759996,-0.000655431644759996,-0.000655431644759996,-0.0178021711774244,0,1.09385347463555e-30,-0.0264702096998099,-8.81609831337122e-05,0,-0.00131086328951999,-0.000655431644759996,0.42055838603859,-0.0717711504722545,-0.0738225583115639,-0.072296509501408,-0.435776597992524,-0.0717711504722545,-0.0891717306319475,-0.0185526419981887,4.54573250868851,-4.78708977890898e-13,0.990896960458948,-0.027706671496311,0,-6.41172030624223e-05,0.0306714246781135,0,-0.000235093930043449,-0.000655431644759996,-0.00140986624479687,0,-0.0367427172169609,-0.0727881951229942,-7.05289701207781e-06,-0.0604186690393326,-0.0365729872827113,-0.072117185686767,-0.0365729872827113,0.00453753103190774,-0.000655431644759996,-0.000655431644759996,0,-0.00131086328951997,-0.468666742300456,-0.0180307732043389,-1.66932665162015e-05,-0.518004220481962,-0.000655431644759996,-0.171891684921965,-0.0883198374673387,0,-5.87744792503058e-06,0,0,-0.000655431644759996,-0.000655431644760025,-0.00234864763129593,-7.24614684609597e-06,-0.000133492629572404,-0.086954401452616,-0.0738225583115639,0.827983586312126,-0.000655431644759996,-0.000655431644759997,-0.125645496852528,-0.528530981209119,-0.036658028366148,-0.10731050476051,-0.00339114173444208,-0.0368271114987723,-0.0406626032655385,-0.00529404193996198,0,-0.0226174188721266,-0.0877283278094751,0,-0.0869539279198996,-0.000655431644759996
-0.479592234576049,1.85018032824646,-0.366461439855589,0,-0.0468989527141459,0,-7.83654569547681e-06,-2.35096612591022e-05,-0.0865811428686809,-8.31380155143553e-05,-1.09573831778839e-05,-0.0516369056813206,-0.0420358320550451,0,-0.000648130030167042,0,-0.0178825490690576,-0.00129626006033408,-0.000648130030167042,-0.000648130030167042,-0.000648130030167042,-0.017603852109533,0,0,-0.0261753272800063,-8.81609052037864e-05,0,-0.00129626006033408,-0.000648130030167042,0.418280473309585,-0.0713077822351609,-0.0737099990722803,-0.0718940093595233,-0.424427934660259,-0.0713077822351609,-0.0889818406596328,-0.0183459625639032,4.47649143153394,2.57370867939824e-13,0.98729961416987,-0.0273980146919943,0,-6.41171618433165e-05,0.0307413471023284,-4.44557884181651e-30,-0.000235093375869144,-0.000648130030167042,-0.00140974655796832,0,-0.0366580039602467,-0.0724218853169961,-7.05289651333138e-06,-0.059745595288513,-0.0364594333369881,-0.071713621017516,-0.0364594333369881,0.00453752911732771,-0.000648130030167042,-0.000648130030167042,4.21830245001939e-33,-0.00129626006033397,-0.463201860238777,-0.0178299074728724,-1.6693260925443e-05,-0.520501333869059,-0.000648130030167042,-0.169976783734232,-0.0880815723426558,0,-5.877447578675e-06,0,0,-0.000648130030167042,-0.000648130030167147,-0.00234825953422153,-7.24614631964371e-06,-0.000133492450894959,-0.0865415023874499,-0.0737099990722803,0.806970740512127,-0.000648130030167042,-0.000648130030167042,-0.125133983915924,-0.534654764367884,-0.0365589563174146,-0.106419950581053,-0.00335336386672249,-0.0367566522344717,-0.0406212223433893,-0.00523506545600126,0,-0.0223654571656512,-0.0873528140345903,0,-0.0865408348461566,-0.000648130030167042
-0.476607413924501,1.81264766867164,-0.345363744598968,0,-0.0463590035362872,0,-7.8365450794806e-06,-2.35096557151058e-05,-0.086166521124468,-8.31379461821193e-05,-1.09573807722973e-05,-0.05104240829586,-0.0415518721445382,0,-0.000640668087912974,0,-0.0176766666962351,-0.00128133617582595,-0.000640668087912974,-0.000640668087912974,-0.000640668087912974,-0.0174011783839279,0,0,-0.0258739698801734,-8.81608272408011e-05,0,-0.00128133617582595,-0.000640668087912973,0.416001536972559,-0.0708416930763824,-0.0735972085794242,-0.0714894026056667,-0.412922682873376,-0.0708416930763824,-0.0887883441563179,-0.0181347448963436,4.40626915183462,-1.5057046158346e-12,0.983883346197486,-0.0270825804519621,0,-6.41171206067347e-05,0.0308136643375929,-3.89055614950554e-31,-0.00023509282145893,-0.000640668087912974,-0.00140962682375083,0,-0.0365730787858129,-0.0720558880317657,-7.05289601437378e-06,-0.0590577422941641,-0.0363455111287449,-0.0713079238921545,-0.0363455111287449,0.00453752720184188,-0.000640668087912974,-0.000640668087912974,4.38703454802017e-29,-0.00128133617582677,-0.457667076855489,-0.0176246311644692,-1.66932553318317e-05,-0.52285695767866,-0.000640668087912974,-0.168019835458835,-0.0878445399719986,0,-5.87744723217277e-06,0,0,-0.000640668087912973,-0.000640668087912737,-0.00234787125203404,-7.24614579296855e-06,-0.000133492272141634,-0.0861267140956431,-0.0735972085794242,0.785159954111464,-0.000640668087912974,-0.000640668087912974,-0.124620345201119,-0.540333984147448,-0.0364596028222547,-0.105522186891102,-0.00331475647875141,-0.0366860340680819,-0.0405797922515823,-0.00517479397603468,0,-0.0221079629251623,-0.0869777034960047,0,-0.0861258178749619,-0.000640668087912974
-0.473606533078013,1.77480598121695,-0.323890768925425,0,-0.0458114210408472,0,-7.83654446322649e-06,-2.35096501687873e-05,-0.0857500211459804,-8.31378768208016e-05,-1.09573783661241e-05,-0.050439506439132,-0.0410610704425249,0,-0.000633100655406454,0,-0.0174678737429298,-0.00126620131081291,-0.000633100655406454,-0.000633100655406454,-0.000633100655406454,-0.0171956394388194,0,0,-0.0255683521594879,-8.81607492451098e-05,0,-0.00126620131081291,-0.000633100655406454,0.413716519600443,-0.0703729077538799,-0.0734841876833181,-0.0710827050265031,-0.401274608356451,-0.0703729077538799,-0.0885911997689017,-0.0179205412226863,4.33566240617193,3.27066860032353e-14,0.980507627432434,-0.0267626868853257,0,-6.41170793528639e-05,0.0308875432180111,-8.33883364298644e-31,-0.00023509226681532,-0.000633100655406454,-0.00140950704244328,0,-0.036487942461568,-0.0716904939857977,-7.05289551520727e-06,-0.0583601650506115,-0.036231222050872,-0.0709001100854507,-0.036231222050872,0.00453752528545706,-0.000633100655406454,-0.000633100655406454,6.84630487638148e-30,-0.00126620131081275,-0.452062349466952,-0.0174164528435793,-1.66932497353835e-05,-0.525074935665097,-0.000633100655406454,-0.166035221602496,-0.0876090185931061,0,-5.87744688552546e-06,0,0,-0.000633100655406454,-0.000633100655406538,-0.00234748278590791,-7.24614526607287e-06,-0.000133492093313239,-0.0857100486525197,-0.0734841876833181,0.762835374366928,-0.000633100655406454,-0.000633100655406454,-0.124104589502333,-0.545589237169261,-0.0363599687946603,-0.104617261191235,-0.00327560329412782,-0.0366152574689082,-0.0405383157471554,-0.00511367043189757,0,-0.0218468284618588,-0.0866032690284589,0,-0.0857088883965748,-0.000633100655406454
