-0.000314574404048624,4.59432363197637,-0.5,-0.5,-0.0843507376587764,-0.0465536993393622,-0.0350680007412816,-0.1125,-0.1125,-0,-0.00138288378042459,-0.0372465,-0.00138288378042459,-0,-0.00138288378042459,-0.00138288378042459,-0.00138288378042459,-0.00138288378042459,-0.0126856339072229,-0.0893915,-0.5,-0.00276576756084918,-0.00138288378042459,0.660912029658422,-0.074493,-0.5,-0.074493,-0.5,-0.074493,-6.87119354517762e-29,-0.09,0.456932358752418,-0.5,7.26070204465759,3.12938164562041,-2.05328791730826,-0.0321042817371628,-0.0305037196450758,-0.0615834304059213,-0.00138288378042459,-0.5,-0.0372465,-0.075,-0.0563798984499969,-0.0372465,-0.074493,-0.0372465,-0.0211515537652088,-0.00138288378042459,-0.00138288378042459,-0,-0.00276576756084919,4.13428598035742e-17,-0.00276576756084904,-0.0144817438509857,-0,-0,-0.0306875944019307,-0.00138288378042459,0.283653330332909,-0.00276576756084935,-0.0280471271158573,-0,-0.00235097225,-0.0893915,-0.00276576756084919,-0.5,-0.00138288378042459,-0.00138288378042459,2.30686377063067,-0.0372465,-0.00138288378042459,-0.1125,-0,-0.0193402036573607,-0.0141468782570408,-0.0535966090547824,-0,-0.0893915,-0.00138288378042459
-0.000313031282361269,4.59251204620669,-0.484536082474227,-0.482561493311876,-0.148162389283684,-0.0890287855383733,-0.0348959772333941,-0.111825156038275,-0.111684295109936,0,-0.00137610014537609,-0.0371770054905251,-0.00137610014537609,0,-0.00137610014537609,-0.00137610014537609,-0.00137610014537609,-0.00137610014537609,-0.012623405459681,-0.0892313969575326,-0.513087679436871,-0.00275220029075219,-0.00137610014537609,0.678170961494991,-0.0740464019618676,-0.494949494949495,-0.0741585527382679,-0.489795918367347,-0.0740464019618676,-6.70662462157123e-27,-0.0898822438278937,0.445690160570702,-0.48644167915243,7.28666147744839,3.17554498253784,-2.08099528218662,-0.0316230643028899,-0.0303540858836411,-0.0612813374008388,-0.00137610014537609,-0.489795918367347,-0.0371630754579326,-0.0746320929959268,-0.0561033309896144,-0.0371351841690121,-0.0741025193412702,-0.0371351841690121,-0.0210477963681788,-0.00137610014537609,-0.00137610014537609,0,-0.00275220029075219,4.13428598091673e-17,-0.00275220029075242,-0.0144107047177327,0,0,-0.030537058656349,-0.00137610014537609,0.271156282219715,-0.0027522002907514,-0.0279095439890566,0,-0.00235058529138255,-0.088990164185866,-0.00275220029075219,-0.488841105511154,-0.00137610014537609,-0.00137610014537609,2.32332014454998,-0.037149135021315,-0.00137610014537609,-0.111653570642836,0,-0.0192453317055508,-0.0140774817824203,-0.0533336948165714,0,-0.088990164185866,-0.00137610014537609
-0.000311484065826098,4.61979395578406,-0.468603837942723,-0.46434685162682,-0.332158463734408,-0.0886256707757309,-0.0347234972416847,-0.111145820427555,-0.110862155773984,0,-0.00136929850918524,-0.0371073564444126,-0.00136929850918524,0,-0.00136929850918524,-0.00136929850918524,-0.00136929850918524,-0.00136929850918524,-0.0125610118819223,-0.0890709121069615,-0.525071941939862,-0.00273859701837049,-0.00136929850918524,0.712881840762771,-0.0735969637764211,-0.489845435622896,-0.0738224892577548,-0.479383690797433,-0.0735969637764211,0,-0.0897612711230006,0.434203399586315,-0.472511615351241,7.26889855544102,3.25064257777706,-2.24265614028965,-0.031143473957238,-0.0302040550521102,-0.0609784427578219,-0.00136929850918524,-0.479384074826195,-0.0370794343178064,-0.0742632097090341,-0.0558260296262155,-0.037023492315259,-0.0737098284076793,-0.037023492315259,-0.0209437636391681,-0.00136929850918524,-0.00136929850918524,0,-0.00273859701837049,-8.26857196071295e-17,-0.00273859701837038,-0.0143394770741102,0,0,-0.0303861234471514,-0.00136929850918524,0.258290307360051,-0.0027385970183712,-0.0277715957698779,0,-0.00235019814043351,-0.0885868774584093,-0.00273859701837049,-0.477443051459966,-0.00136929850918524,-0.00136929850918524,2.35417894371715,-0.0370514836634234,-0.00136929850918524,-0.110799713005135,0,-0.0191502080002934,-0.0140079011564106,-0.0530700829057122,0,-0.0885868467460964,-0.00136929850918524
-0.000309933097934705,4.67141089366655,-0.452223888288959,-0.445349493990416,-0.471900031977275,-0.0882206127700411,-0.0345505990577732,-0.110462022972144,-0.110033614140129,0,-0.00136248038185714,-0.0370375531235138,-0.00136248038185714,0,-0.00136248038185714,-0.00136248038185714,-0.00136248038185714,-0.00136248038185714,-0.0124984670257016,-0.0889100467233576,-0.536063439134832,-0.00272496076371428,-0.00136248038185714,0.745319269749411,-0.0731447013001703,-0.484688357152059,-0.0734816141912215,-0.468768514133445,-0.0731447013001703,-5.47735552011116e-28,-0.0553319277387411,0.422476890876107,-0.458221881106603,7.20550868420387,3.24711873255556,-2.45715496323648,-0.0649707981754794,-0.0300536604582413,-0.0606748137213455,-0.00136248038185714,-0.468769714638133,-0.0369955772023004,-0.0738934320336817,-0.0555480559224096,-0.0369114254970814,-0.0733149376224966,-0.0369114254970814,-0.0208394786740829,-0.00136248038185714,-0.00136248038185714,0,-0.00272496076371428,1.24028579410704e-16,-0.00272496076371418,-0.0142680767330933,0,0,-0.0302348222828834,-0.00136248038185714,0.245067242029813,-0.00272496076371543,-0.0276333130836751,0,-0.0023498107979723,-0.0881816482661096,-0.00272496076371428,-0.465810798090847,-0.00136248038185714,-0.00136248038185714,2.34566293457664,-0.0369535465825316,-0.00136248038185714,-0.109938451787506,0,-0.0190548536596366,-0.0139381518263388,-0.0528058318456716,0,-0.0881815554954408,-0.00136248038185714
-0.000302095113985544,4.0948110674532,-0.435423724446659,-0.425570756183259,-0.460506645054148,-0.0878136206060516,-0.0336768393894664,-0.109773796410322,-0.109198706727507,0,-0.00132802423814353,-0.0369675958016687,-0.00132802423814353,0,-0.00132802423814353,-0.00132802423814353,-0.00132802423814353,-0.00132802423814353,-0.012182389831657,-0.0887488022265426,-0.544957234921944,-0.00265604847628705,-0.00132802423814353,-0.272445891229637,-0.0726896318728011,-0.479478873560675,-0.0730951303343753,-0.457956841835648,-0.0726896318728011,0.0468474345950687,-0.0895408499639881,0.413624233862466,-0.443588538889572,6.5727303472855,2.68980130940063,-1.39198056686801,-0.0745669415920033,-0.0292936251154903,-0.0591403915533509,-0.00132802423814353,-0.457959343847518,-0.0369115047779686,-0.0720247205663106,-0.0541432857522399,-0.0367989848469855,-0.0729178583351425,-0.0367989848469855,-0.0203124633264328,-0.00132802423814353,-0.00132802423814353,0,-0.00265604847628705,8.26857196071272e-17,-0.00265604847628691,-0.0139072473890684,0,0,-0.0294702054886844,-0.00132802423814353,0.235824426513256,-0.00265604847628759,-0.0269344865760988,0,-0.002349423264844,-0.0877744857423687,-0.00265604847628705,-0.453950628729041,-0.00132802423814353,-0.00132802423814353,2.8030096420219,-0.0368553244677409,-0.00132802423814353,-0.109069817000322,0,-0.0185729701882259,-0.013585666044653,-0.0514704105396332,-1.03910938688681e-13,-0.0877742989223887,-0.00132802423814353
-0.00029457194698686,3.75190586697392,-0.418238272211122,-0.406505452961251,-0.452823145220153,-0.087404704090823,-0.0315432227159398,-0.109081233297914,-0.108357465443892,0,-0.00129495204445578,-0.0368974847944993,-0.00129495204445578,0,-0.00129495204445578,-0.00129495204445578,-0.00129495204445578,-0.00129495204445578,-0.0118790080525287,-0.088587180207688,-0.550854735926944,-0.00258990408891155,-0.00129495204445578,-0.795547445549516,-0.0722317744913466,-0.474217681544977,-0.0726968880645448,-0.446956463720459,-0.0722317744913466,0.0494521394109968,-0.0893580538469986,0.400152854891163,-0.428631854721251,6.18360968553357,2.35614479783793,-0.804420301038863,-0.0744342719994736,-0.0157608794859199,-0.053432142159459,-0.00129495204445578,-0.446960815459203,-0.0368272177898686,-0.0702310669262196,-0.052794938951136,-0.0366861716069377,-0.0725186029795166,-0.0366861716069377,-0.0198066158410388,-0.00129495204445578,-0.00129495204445578,0,-0.00258990408891155,-5.16785747544554e-18,-0.00258990408891131,-0.0135609109547593,-0.00129495204445578,0,-0.0287362999499557,-0.00129495204445578,0.226041755565858,-0.00258990408891119,-0.0262637288208262,0,-0.00234903554203651,-0.0873653997437868,-0.00258990408891155,-0.441870258949937,-0.00129495204445578,-0.00129495204445578,3.0139228346835,-0.0367568180712467,-0.00129495204445578,-0.108193806400401,0,-0.0181104418323576,-0.0132473380488975,-0.0501886271672647,-0.0128032375259749,-0.0873650862274937,-0.00129495204445578
-0.000288181217599932,3.67359092822657,-0.400710358777512,-0.386842118931331,-0.447385792559637,-0.0869938743559501,-0.0308588934631676,-0.10838455656978,-0.107509949875799,0,-0.0012668580994287,-0.0368272206084341,-0.0012668580994287,0,-0.0012668580994287,-0.0012668580994287,-0.0012668580994287,-0.0012668580994287,-0.011621293335885,-0.0884251829684066,-0.554180538423241,-0.00253371619885741,-0.0012668580994287,-0.811675231296589,-0.0717711504722545,-0.468905581164402,-0.072296509501408,-0.435776597992524,-0.0717711504722545,0.0516144832644468,-0.0891717306319475,0.389978427554415,-0.413376815215619,6.04470316109562,2.28988296928996,-0.744338896297273,-0.0743023322178164,-0.0154189476871686,-0.0520126799312022,-0.0012668580994287,-0.435783433305406,-0.0367427172169609,-0.0687074060757154,-0.0516495543641538,-0.0365729872827113,-0.072117185686767,-0.0365729872827113,-0.0193769119157137,-0.0012668580994287,-0.0012668580994287,0,-0.00253371619885741,5.1678574754456e-17,-0.00253371619885773,-0.0132667074060556,-0.0012668580994287,0,-0.028112866800804,-0.0012668580994287,0.215181902069682,-0.00253371619885686,-0.0256939380267522,0,-0.00234864763129593,-0.086954401452616,-0.00253371619885741,-0.429587067661023,-0.0012668580994287,-0.0012668580994287,2.96623307581991,-0.036658028366148,-0.00126685809942871,-0.10731050476051,0,-0.0177175363503109,-0.0129599374548028,-0.0490997864347772,-0.012525471679152,-0.0869539279198996,-0.0012668580994287
-0.000282088421153382,3.58126698827751,-0.382890906261125,-0.366461439855589,-0.441101944691608,-0.0865811428686809,-0.0314465412150465,-0.107683570454669,-0.106656210741872,0,-0.0012400738815301,-0.0367568037045051,-0.0012400738815301,0,-0.0012400738815301,-0.0012400738815301,-0.0012400738815301,-0.0012400738815301,-0.0113755931638521,-0.0882628124884569,-0.556659054246024,-0.00248014776306019,-0.0012400738815301,-0.788942471449159,-0.0713077822351609,-0.463543444870204,-0.0718940093595233,-0.424427934660259,-0.0713077822351609,0.0536580103803622,-0.0889818406596328,0.38403133559645,-0.397853021608556,5.92643992907769,2.28609831232096,-0.748970100762566,-0.0741707872357004,-0.0273536117472666,-0.055223732219899,-0.0012400738815301,-0.424437953062955,-0.0366580039602467,-0.0672547776113198,-0.0505575670933778,-0.0364594333369881,-0.071713621017516,-0.0364594333369881,-0.0189672405948399,-0.0012400738815301,-0.0012400738815301,0,-0.00248014776306019,-1.03357149508818e-17,-0.00248014776306014,-0.0129862194949619,0,0,-0.0275184978257097,-0.0012400738815301,0.203848392869758,-0.00248014776306046,-0.0251507106241787,0,-0.00234825953422153,-0.0865415023874499,-0.00248014776306019,-0.417113613223713,-0.0012400738815301,-0.0012400738815301,2.91677141175198,-0.0365589563174146,-0.0012400738815301,-0.106419950581053,0,-0.017342947945779,-0.0126859353476225,-0.0480617069693365,-3.50483531086354e-14,-0.0865408348461566,-0.0012400738815301
-0.000275453001909281,3.47978476706234,-0.36483894557955,-0.345363744598968,-0.432636200544662,-0.086166521124468,-0.0307068405783257,-0.106978265721032,-0.105796302043707,0,-0.00121090426845641,-0.0366862344780652,-0.00121090426845641,0,-0.00121090426845641,-0.00121090426845641,-0.00121090426845641,-0.00121090426845641,-0.0111080110011957,-0.0881000703481975,-0.557875050781651,-0.00242180853691282,-0.00121090426845641,-0.769627189811213,-0.0708416930763824,-0.4581322169657,-0.0714894026056667,-0.412922682873376,-0.0708416930763824,0.0559089227904137,-0.0887883441563179,0.373764951890567,-0.382095009984856,5.79598023576542,2.24667135836167,-0.717011231608151,-0.0740396111987393,-0.026710186962561,-0.0539247330833704,-0.00121090426845641,-0.412936617746916,-0.0365730787858129,-0.0656727784502227,-0.0493683277327027,-0.0363455111287449,-0.0713079238921545,-0.0363455111287449,-0.0185210840573404,-0.00121090426845641,-0.00121090426845641,0,-0.00242180853691282,1.3559902663167e-27,-0.00242180853691311,-0.0126807514066488,7.72860457470751e-29,0,-0.0268711945110438,-0.00121090426845641,0.192653851244974,-0.00242180853691291,-0.0245591035365991,0,-0.00234787125203404,-0.0861267140956431,-0.00242180853691282,-0.404463554835148,-0.00121090426845641,-0.00121090426845641,2.8646097029927,-0.0364596028222547,-0.00121090426845641,-0.105522186891102,0,-0.0169349987996271,-0.0123875306871589,-0.0469311764285056,4.39974052256762e-13,-0.0861258178749619,-0.00121090426845641
-0.000268680462565165,3.40798455772053,-0.345044133591435,-0.323890768925425,-0.423891839054298,-0.0857500211459804,-0.0299518541214393,-0.106268712335245,-0.104930282366181,0,-0.00118113186901536,-0.0366155133240223,-0.00118113186901536,0,-0.00118113186901536,-0.00118113186901536,-0.00118113186901536,-0.00118113186901536,-0.0108348992869678,-0.0879369581047944,-0.558891039270584,-0.00236226373803072,-0.00118113186901536,-0.708443963662573,-0.0703729077538799,-0.452672928186797,-0.0710827050265031,-0.401274608356451,-0.0703729077538799,0.0582098315356612,-0.0885911997689017,0.363397884844029,-0.366142271486253,5.68152983339196,2.21754950721808,-0.724548590423156,-0.0739088552436099,-0.0260534658847535,-0.0525988902938683,-0.00118113186901536,-0.398609604716775,-0.036487942461568,-0.0640580874764134,-0.0481545128909494,-0.036231222050872,-0.0709001100854507,-0.036231222050872,-0.0180657077513841,-0.00118113186901536,-0.00118113186901536,0,-0.00236226373803072,-5.1678574754456e-17,-0.00236226373803065,-0.0123689708588994,-4.54666590667027e-34,0,-0.0262105147551943,-0.00118113186901536,0.181358886276049,-0.00236226373803006,-0.023955270963329,0,-0.00234748278590791,-0.0857100486525197,-0.00236226373803072,-0.39165216460662,-0.00118113186901536,-0.00118113186901536,2.78287055185215,-0.0363599687946603,-0.00118113186901536,-0.104617261191235,0,-0.0165186194359315,-0.0120829595321025,-0.0457772836169385,-3.1676236971997e-13,-0.0857088883965748,-0.00118113186901536
