-0,11.2832145296423,-0.5,-0.5,-0.5,-0.5,-0,-0.5,-0.5,-0.5,-0.0893915,-0.075,-0.1125,-0.1125,-0,-0.00328500416875545,-0,-0.0557870317670539,-0,-0.5,-0.00328500416875545,-0.00328500416875545,-0,-0.00328500416875545,-0.5,-0.12352059878224,0.5,-0,-0,-0,-0.0893915,-0.5,-0.00328500416875545,-0.00328500416875545,12.7019655307145,-0.074493,-0.074493,-0.5,-0.074493,-0.074493,-0.074493,-0,-0.09,-0.225,-0.8998275,-0.5,-0.5,12.9888390561119,0.250026989555407,-5,0.511787813639308,-0,-0.0389616284378615,-0,-0.075,0.0177083487929874,-0,-0.00328500416875545,-0.5,-0.0372465,-0.075,-0.075,-0.5,-0.0372465,-0.074493,-0.0372465,-0,-0.0661044938301812,-0.00328500416875545,-0.00328500416875545,-0.074493,-0,0.493429991662489,-0.5,-0.5,-0.5,-0,-0.5,0.367575977364983,-0.5,-0.00657000833751067,-0.09,0.453739960595291,-0,-0.00328500416875545,-0,-0.0893915,-0.074493,-0.5,-0.5,-0.00328500416875545,-0,-0.5,-0,-0,-0.1125,-3.71243067780141e-26,-0.0372465,-0.04091,-0,-0.5,-0,-0,-0.09,-0,-0.0893915,-0.00328500416875545
0,10.9980468719951,-0.484536082474227,-0.482561493311876,-0.49748743718593,-0.494692098087842,0,-0.494949494949495,-0.497036411655158,-0.491372784730689,-0.0890287855383733,-0.0748297602121712,-0.111825156038275,-0.111684295109936,0,-0.00322734231577154,0,-0.0484025150962873,0,-0.494935329065377,-0.00322734231577154,-0.00322734231577154,0,-0.00322734231577154,-0.49698251178808,-0.121352435138733,0.494692098087842,0,0,0,-0.0892313969575326,-0.513087679436871,-0.00322734231577154,-0.00322734231577154,12.0047702599781,-0.0740464019618676,-0.0743818502614706,-0.494949494949495,-0.0741585527382679,-0.0740464019618676,-0.0743818502614706,0,-0.0898822438278937,-0.225231519001411,-0.874617219005687,-0.48644167915243,-0.497387788938381,12.2756614844116,0,-4.32941056337269,0.502158129373814,0,-0.0382777329005695,0,-0.0747795598380009,0.0180744961586209,-1.72007090283483e-28,-0.00322734231577154,-0.489795918367347,-0.0371630754579326,-0.0746320929959268,-0.0747377190734011,-0.494949494949495,-0.0371351841690121,-0.0741025193412702,-0.0371351841690121,0,-0.0649441581322647,-0.00322734231577154,-0.00322734231577154,-0.0743261509158653,0,0.491032752554385,-0.49748743718593,-0.494949494949495,-0.49238578680203,0,-0.49748743718593,0.361809040721715,-0.50096051947113,-0.00645468463154196,-0.0890294203250779,0.453185641917851,0,-0.00322734231577154,0,-0.088990164185866,-0.0743818502614706,-0.49748743718593,-0.488841105511154,-0.00322734231577154,0,-0.504078936992732,0,0,-0.111653570642836,1.17662697395327e-26,-0.0371770054905251,-0.0408688875473334,-4.36390857293605e-19,-0.491908617440546,0,0,-0.0896214014909342,0,-0.088990164185866,-0.00322734231577154
0,10.6733726248639,-0.468603837942723,-0.46434685162682,-0.494960177455781,-0.489324298932033,0,-0.489845752022592,-0.494053148688553,-0.482239532573959,-0.0886256707757309,-0.0746594020915989,-0.111145820427555,-0.110862155773984,0,-0.00316394317452854,0,-0.0402307571293637,0,-0.489817089490698,-0.00316394317452854,-0.00316394317452854,0,-0.00316394317452854,-0.493945977376809,-0.118968541698627,0.489324298932033,0,0,0,-0.0890709121069615,-0.525071941939862,-0.00316394317452854,-0.00316394317452854,10.8688404313391,-0.0735969637764211,-0.0742704629413523,-0.489845435622896,-0.0738224892577548,-0.0735969637764211,-0.074270475460632,0,-0.0897612711230006,-0.225439673300166,-0.847234094094935,-0.472511615351241,-0.494760244846724,11.1212969310731,0,-3.51832149003332,0.491799002628708,0,-0.0375257905414445,0,-0.0745592865949683,0.0184811142638366,1.19058820752741e-28,-0.00316394317452854,-0.479384074826195,-0.0370794343178064,-0.0742632097090341,-0.0744755281895181,-0.489845752022592,-0.037023492315259,-0.0737098284076793,-0.037023492315259,0,-0.0636683703628006,-0.00316394317452854,-0.00316394317452854,-0.0741588468383883,0,0.488632291106723,-0.494960177455781,-0.489830848492857,-0.484653069286654,0,-0.494960177455781,0.356135826930758,-0.501739551992546,-0.00632788634905706,-0.0872804924947733,0.452828289701638,0,-0.00316394317452854,0,-0.0885868774584093,-0.0742704629413523,-0.494960177455781,-0.477443051459966,-0.00316394317452854,0,-0.508111184662779,0,0,-0.110799713005135,-7.05318755881145e-28,-0.0371073489132259,-0.040827723949276,-4.36390857293605e-19,-0.48367967802986,0,0,-0.0892421117324104,0,-0.0885868467460964,-0.00316394317452854
0,10.2990000556101,-0.452223888288959,-0.445349493990416,-0.492418292653182,-0.483897226017073,0,-0.484689321324008,-0.491050393209352,-0.471900031977275,-0.0882206127700411,-0.0744889432149105,-0.110462022972144,-0.110033614140129,0,-0.00309359674444209,0,-0.0310993916234494,0,-0.484645834366892,-0.00309359674444209,-0.00309359674444209,0,-0.00309359674444209,-0.490890664701435,-0.116323420803769,0.483897226017073,0,0,0,-0.0889100467233576,-0.536063439134832,-0.00309359674444209,-0.00309359674444209,9.49316036121677,-0.0731447013001703,-0.0741588389822995,-0.484688357152059,-0.0734816141912215,-0.0731447013001703,-0.0741588765814109,0,-0.0896370664029761,-0.225624262249892,-0.817525902455267,-0.458221881106603,-0.492117480734972,9.72519453025539,0,-2.52748834337437,0.480554541797193,0,-0.0366914502087817,0,-0.0743392333076254,0.01893674990379,0,-0.00309359674444209,-0.468769714638133,-0.0369955772023004,-0.0738934320336817,-0.0742135027174463,-0.484689321324008,-0.0369114254970814,-0.0733149376224966,-0.0369114254970814,0,-0.0622527815492903,-0.00309359674444209,-0.00309359674444209,-0.0739910891227622,-2.16229882313114e-31,0.486231099164296,-0.492418292653182,-0.484643610735053,-0.476803832291084,0,-0.492418292653182,0.350607050098102,-0.502334764914596,-0.00618719348888482,-0.0853399168508668,0.45271265836914,0,-0.00309359674444209,0,-0.0881816482661096,-0.0741588389822995,-0.492418292653182,-0.465810798090847,-0.00309359674444209,0,-0.512166667179119,0,0,-0.109938451787506,0,-0.037037530708515,-0.040786509889601,0,-0.475315118722813,0,0,-0.0888622096268522,0,-0.0881815554954408,-0.00309359674444209
0,9.88377800375602,-0.435423724446659,-0.425570756183259,-0.489861863781721,-0.478411599307784,0,-0.479480832204248,-0.488028344957286,-0.460506645054148,-0.0878136206060516,-0.0743184011921704,-0.109773796410322,-0.109198706727507,0,-0.0030175762417538,0,-0.0214655156032559,0,-0.479422196801425,-0.0030175762417538,-0.0030175762417538,0,-0.0030175762417538,-0.487818315475455,-0.113464947106507,0.478411599307784,0,0,0,-0.0887488022265426,-0.544957234921944,-0.0030175762417538,-0.0030175762417538,7.92386363323096,-0.0726896318728011,-0.0740469794296054,-0.479478873560675,-0.0730951303343753,-0.0726896318728011,-0.0740470547118691,0,-0.0895408499639881,-0.225364855409521,-0.786755105765009,-0.443588538889572,-0.489459619880043,8.13350598614728,0,-1.39198056686801,0.468866532208638,0,-0.0357898128204423,0,-0.0742642041119232,0.0194324112422394,3.06621334853165e-30,-0.0030175762417538,-0.457959343847518,-0.0369115047779686,-0.0735232073947916,-0.0739519922434217,-0.479480832204248,-0.0367989848469855,-0.0729178583351425,-0.0367989848469855,0,-0.0607230127597337,-0.0030175762417538,-0.0030175762417538,-0.0738228792539798,0,0.483826711298216,-0.489861863781721,-0.479387388488825,-0.468840451754714,0,-0.489861863781721,0.345173794694974,-0.502749779304705,-0.00603515248350646,-0.083242816318926,0.452791848039125,0,-0.0030175762417538,0,-0.0877744857423687,-0.0740469794296054,-0.489861863781721,-0.453950628729041,-0.0030175762417538,0,-0.516057791754963,0,0,-0.109069817000322,5.10073829082387e-30,-0.0369675513531351,-0.0407452461292236,9.11968718572378e-30,-0.466817349470822,0,0,-0.0884821825020616,0,-0.0877742989223887,-0.0030175762417538
0,9.59865378691819,-0.418238272211122,-0.406505452961251,-0.487290982011593,-0.472868244862122,0,-0.474220997008473,-0.484987144111625,-0.452823145220208,-0.087404704090823,-0.0741483244129805,-0.109081233297914,-0.108357465443892,0,-0.002957277288865,0,-0.014285881698774,0,-0.474147046821707,-0.002957277288865,-0.002957277288865,0,-0.002957277288865,-0.48473485463357,-0.111197624940645,0.472868244862122,0,0,0,-0.088587180207688,-0.550854735926944,-0.002957277288865,-0.002957277288865,7.04720995472575,-0.0722317744913466,-0.0739348854493733,-0.474217681544977,-0.0726968880645448,-0.0722317744913466,-0.0739350110626533,0,-0.0893580538469986,-0.224793554455164,-0.749476773569736,-0.428631854721251,-0.48678679864406,7.21903343505224,0,-0.804420301038863,0.459411079293067,0,-0.0350746400909856,0,-0.0742953560141589,0.0198169888999729,0,-0.002957277288865,-0.446960815459203,-0.0368272177898686,-0.0731549266201808,-0.0736927821762488,-0.474220997008473,-0.0366861716069377,-0.0725186029795166,-0.0366861716069377,0,-0.0595096104154943,-0.002957277288865,-0.002957277288865,-0.0736542188659453,0,0.481376427433863,-0.487290982011593,-0.474061852336549,-0.460765715851055,0,-0.487290982011593,0.338978684244571,-0.501195727507924,-0.00591455457772939,-0.0815794102415278,0.452276717229358,0,-0.002957277288865,0,-0.0873653997437868,-0.0739348854493733,-0.487290982011593,-0.441870258949937,-0.002957277288865,0,-0.521934572443188,0,0,-0.108193806400401,0,-0.0368974113945403,-0.040703938399541,5.56644299264626e-20,-0.458191487188151,0,0,-0.0881043744035158,0,-0.0873650862274937,-0.002957277288865
-1.13206938171465e-32,9.4394894148361,-0.400710358777512,-0.386842118931331,-0.4847057480583,-0.467267985240591,0,-0.468910613003708,-0.481927095087439,-0.44738579255974,-0.0869938743559501,-0.0739797050690909,-0.10838455656978,-0.107509949875799,0,-0.00291268826032181,0,-0.00972336244456623,0,-0.468821184170568,-0.00291268826032181,-0.00291268826032181,0,-0.00291268826032181,-0.481638299600137,-0.109521017173399,0.467267985240591,0,0,0,-0.0884251829684066,-0.554180538423241,-0.00291268826032181,-0.00291268826032181,6.84981994926978,-0.0717711504722545,-0.0738225583115639,-0.468905581164402,-0.072296509501408,-0.0717711504722545,-0.0738227469480588,0,-0.0891717306319475,-0.22366782433939,-0.711300452634612,-0.413376815215619,-0.484099124619586,6.97228165777664,0,-0.744338896297273,0.452349228720281,0,-0.0345457941372945,0,-0.074510609511702,0.0200905815513773,0,-0.00291268826032181,-0.435783433305406,-0.0367427172169609,-0.0727881951229942,-0.0734355715195121,-0.468910613003708,-0.0365729872827113,-0.072117185686767,-0.0365729872827113,0,-0.0586123405763076,-0.00291268826032181,-0.00291268826032181,-0.0734851097191267,0,0.478880371537656,-0.4847057480583,-0.468666742300456,-0.45258284305063,0,-0.484698859221152,0.332025788214955,-0.499549646299596,-0.00582537652064242,-0.0803493779190627,0.451161899142733,0,-0.00291268826032181,0,-0.086954401452616,-0.0738225583115639,-0.4847057480583,-0.429587067661023,-0.00291268826032181,0,-0.528530981209119,0,0,-0.10731050476051,7.65110743623581e-30,-0.0368271114987723,-0.0406626032655385,-2.77713008666802e-19,-0.449441132701332,0,0,-0.0877283278094751,0,-0.0869539279198996,-0.00291268826032181
0,9.29197288137671,-0.382890906261125,-0.366461439855589,-0.4821062580764,-0.46161182145108,0,-0.463550550328756,-0.478848399922305,-0.441101944691608,-0.0865811428686809,-0.0738114538980367,-0.107683570454669,-0.106656210741872,0,-0.00286921598262148,0,-0.00535862679593278,0,-0.463445463549908,-0.00286921598262148,-0.00286921598262148,0,-0.00286921598262148,-0.478525336883592,-0.107886400747932,0.46161182145108,0,0,0,-0.0882628124884569,-0.556659054246024,-0.00286921598262148,-0.00286921598262148,6.73362851725985,-0.0713077822351609,-0.0737099990722803,-0.463543444870204,-0.0718940093595233,-0.0713077822351609,-0.0737102634791761,0,-0.0889818406596328,-0.222508533581448,-0.672390145340923,-0.397853021608556,-0.481396734230796,6.80388262676263,0,-0.748970100762566,0.445453796352582,0,-0.0340301933513905,0,-0.074728088711362,0.0203562409167172,0,-0.00286921598262148,-0.424437953062955,-0.0366580039602467,-0.0724218853169961,-0.073179520280349,-0.463550550328756,-0.0364594333369881,-0.071713621017516,-0.0364594333369881,0,-0.0577375432349957,-0.00286921598262148,-0.00286921598262148,-0.0733155534014038,0,0.476367826111158,-0.4821062580764,-0.463201860238777,-0.444295485403342,0,-0.482092526739406,0.324907095075571,-0.497742343224824,-0.00573843196524276,-0.0791501522698472,0.449992016682428,0,-0.00286921598262148,0,-0.0865415023874499,-0.0737099990722803,-0.4821062580764,-0.417113613223713,-0.00286921598262148,0,-0.534654764367884,0,0,-0.106419950581053,0,-0.0367566522344717,-0.0406212223433893,-1.93951492130491e-19,-0.440569999202529,0,0,-0.0873528140345903,0,-0.0865408348461566,-0.00286921598262148
0,9.13059761224203,-0.36483894557955,-0.345363744598968,-0.47949260348279,-0.455900865932022,0,-0.458141753826651,-0.47575126519744,-0.432636200544662,-0.086166521124468,-0.0736426018721122,-0.106978265721032,-0.105796302043707,0,-0.0028236668308247,0,-0.000724382315527866,0,-0.45802083541591,-0.0028236668308247,-0.0028236668308247,0,-0.0028236668308247,-0.475395755159869,-0.106173691048056,0.455900865932022,0,0,0,-0.0881000703481975,-0.557875050781651,-0.0028236668308247,-0.0028236668308247,6.56766767646284,-0.0708416930763824,-0.0735972085794242,-0.4581322169657,-0.0714894026056667,-0.0708416930763824,-0.0735975615592797,0,-0.0887883441563179,-0.221334736831074,-0.632940992201767,-0.382095009984856,-0.478679766107619,6.5840192102134,0,-0.717011231608151,0.438300053716842,0,-0.0334899599036387,0,-0.0749407277185506,0.0206365198634606,0,-0.0028236668308247,-0.412936617746916,-0.0365730787858129,-0.0720558880317657,-0.072924554630078,-0.458141753826651,-0.0363455111287449,-0.0713079238921545,-0.0363455111287449,0,-0.0568209527318364,-0.0028236668308247,-0.0028236668308247,-0.0731455513175597,-2.16229882313114e-31,0.473845269821138,-0.47949260348279,-0.457667076855489,-0.435907743395548,0,-0.479478808020024,0.31775589087529,-0.495755505087213,-0.00564733366164872,-0.0778936340006358,0.448890811213386,0,-0.0028236668308247,0,-0.0861267140956431,-0.0735972085794242,-0.47949260348279,-0.404463554835148,-0.0028236668308247,0,-0.540333984147448,0,0,-0.105522186891102,-1.32477508386676e-29,-0.0366860340680819,-0.0405797922515823,-1.8230491741705e-29,-0.431582632367841,0,0,-0.0869777034960047,0,-0.0861258178749619,-0.0028236668308247
0,8.97062576760239,-0.345044133591435,-0.323890768925425,-0.47686488063908,-0.450136341101774,0,-0.45268525521224,-0.47263590544871,-0.423891839054298,-0.0857500211459804,-0.0734741974594038,-0.106268712335245,-0.104930282366181,0,-0.00277838333711748,0,0,0,-0.452548359842698,-0.00277838333711748,-0.00277838333711748,0,-0.00277838333711748,-0.472250271796041,-0.104470970451574,0.450136341101774,-1.14584037536611e-30,0,0,-0.0879369581047944,-0.558891039270584,-0.00277838333711748,-0.00277838333711748,6.43853774580854,-0.0703729077538799,-0.0734841876833181,-0.452672928186797,-0.0710827050265031,-0.0703729077538799,-0.0734846420933675,0,-0.0885911997689017,-0.220134955691218,-0.593177773511502,-0.366142271486253,-0.475948365335706,6.39492652206977,0,-0.724548590423156,0.435036713391749,0,-0.0329528772804354,0,-0.075152587688357,0.0209148760814463,-2.39314212568324e-30,-0.00277838333711748,-0.398609604716775,-0.036487942461568,-0.0716904939857977,-0.0726708967793102,-0.45268525521224,-0.036231222050872,-0.0709001100854507,-0.036231222050872,0,-0.0559097080951173,-0.00277838333711748,-0.00277838333711748,-0.0729751048998526,1.08114941156557e-31,0.471308113964845,-0.47686488063908,-0.452062349466952,-0.42742419013655,0,-0.476851021520999,0.310483210463864,-0.493591594721847,-0.00555676667423411,-0.0766444441717952,0.447766179285823,0,-0.00277838333711748,0,-0.0857100486525197,-0.0734841876833181,-0.47686488063908,-0.39165216460662,-0.00277838333711748,0,-0.545589237169261,0,0,-0.104617261191235,-1.07795602546078e-26,-0.0366152574689082,-0.0405383157471554,-2.42439365163114e-19,-0.422484498444753,0,0,-0.0866032690284589,0,-0.0857088883965748,-0.00277838333711748
