ReacID,ReacName,SecretionSense,MassBalance,finalFlux,finalFluxLimit
457,EX_hg2(e),0,0,0,0
458,EX_his_L(e),1,-0.000922206746846754,0,0
459,EX_hxan(e),1,-0.000211248556598643,0,0
460,EX_ile_L(e),1,-0.000444308284072665,0,0
461,EX_isetac(e),0,0,0,0
462,EX_k(e),1,-1.00160164021026e-05,0,0
463,EX_lac_D(e),0,0,0,0
464,EX_lac_L(e),1,-0.00198481144752182,0,0
465,EX_lcts(e),1,-0.000468755608045351,0,0
466,EX_leu_L(e),1,-0.000543213566310724,0,0
467,EX_lys_L(e),1,-0.000408351009403457,0,0
468,EX_malt(e),1,-0.00048318261156563,0,0
469,EX_malthx(e),0,0,0,0
470,EX_malttr(e),0,0,0,0
471,EX_man(e),1,-0.000899891857323514,0,0
472,EX_mantr(e),0,0,0,0
473,EX_melib(e),1,-0.00046425320113072,0,0
474,EX_met_L(e),1,-0.000153197479384161,0,0
475,EX_metala(e),0,0,0,0
476,EX_mg2(e),1,-1.00160164021026e-05,0,0
477,EX_mn2(e),1,-1.00160164021026e-05,0,0
478,EX_mnl(e),1,0,0,0
479,EX_mops(e),0,0,0,0
480,EX_mqn7(e),1,-2.00320328042053e-05,0,0
481,EX_mso3(e),0,0,0,0
482,EX_na1(e),1,2.35247411217326e-20,0,0
483,EX_nac(e),1,-2.00320328042052e-05,0,0
484,EX_nh4(e),0,0.0081961200997314,0,0
485,EX_o2(e),0,0,0,0
486,EX_ocdca(e),1,-0.000104889062982564,0,0
487,EX_orn(e),1,-7.82232090587383e-07,0,0
488,EX_oxa(e),1,0,0,0
489,EX_pb(e),0,0,0,0
490,EX_phe_L(e),1,-0.000222265567954263,0,0
491,EX_pheme(e),1,-1.00160164021026e-05,0,0
492,EX_pi(e),1,0.000280212000467165,0,0
493,EX_pnto_R(e),1,-2.00320328042059e-05,0,0
494,EX_pro_L(e),1,-0.000202393339938186,0,0
495,EX_ptrc(e),1,0,0,0
496,EX_raffin(e),1,-3.47953090115498e-05,0,0
497,EX_rib_D(e),1,-0.000985715396655588,0,0
498,EX_ribflv(e),1,-2.00320328042053e-05,0,0
499,EX_salcn(e),0,0,0,0
500,EX_sbt-d(e),0,0,0,0
501,EX_ser_L(e),1,-0.00238265748148905,0,0
502,EX_so4(e),1,-1.00160164021026e-05,0,0
503,EX_spmd(e),1,-1.00160164021026e-05,0,0
504,EX_stys(e),0,0,0,0
505,EX_succ(e),1,0.0205600018570453,0,0
506,EX_sucr(e),1,-0.000503423401438947,0,0
507,EX_sulfac(e),0,0,0,0
508,EX_taur(e),0,0,0,0
509,EX_thm(e),1,-1.00160164021026e-05,0,0
510,EX_thr_L(e),1,-0.00108387798853177,0,0
511,EX_tre(e),1,0,0,0
512,EX_tyr_L(e),1,-0.000140078146691875,0,0
513,EX_ura(e),1,-0.000101809771702228,0,0
514,EX_val_L(e),1,-0.000388192068624133,0,0
515,EX_xan(e),1,-9.6852345232916e-06,0,0
516,EX_xyl_D(e),1,-0.00104978066187125,0,0
517,EX_zn2(e),1,-1.00160164021026e-05,0,0
