0,4.65493678844044e-30,-0.5,-0.5,-0,0,0,0,0,0,0,0,-0,0,-0.0473163180497465,-0,-0,-0.1125,-0,0.201620581428952,-0,3.45093553588503,-0.00157453576861126,-0,-0.0372465,-0,-0,0,0,-0.00157453576861126,2.75259479732097,-0.00157453576861126,0,-0,-0.00157453576861126,-0.0210892708727706,0.5,-0.00157453576861126,-0.00157453576861126,0,2.85960844771735,-0.074493,-0,0,-0,-0.074493,-0.0899999999999999,-0.09,-0.114608033908101,0,0,0,-0.637974670335733,-0.5,0,0,0,0,0,0,0,0,1.73036599787426,2.35108674809561,-0,-0.0186747031136938,-0.0445367767141669,-0.00157453576861126,0,-0.00141058335,0,-0,-0,-0.075,-0.067250544935627,-0.0372465,-0.074493,0,-0.0372465,0,-0.031684553399211,0,0,-0,-0.00157453576861126,-0.00157453576861126,-0.074493,-1.19197032159386e-17,-0.00314907153722292,0.289070140439936,0,-0,-0,-0.0364046121828116,0.263967059677454,-0.0434351218572392,-0,-0,-0.00157453576861126,-0,-0.00235097225,-0.00314907153722252,0,0,-0.5,-0.00157453576861126,-0,-0.1286695,0,0,-0.5,-0.0372465,-0.106697611692201,-0.0270675630568368,-0,-0.0445273005468398,-0,-0.00157453576861126
0,4.66718662209423e-29,-0.484536082474227,-0.482561493311876,0,0,0,0,0,0,0,0,0,0,-0.047209118671503,0,0,-0.111684295109936,0,0.201163791850618,0,3.46356869412093,-0.00157096851607821,0,-0.0371770054905251,0,0,0,0,-0.00157096851607821,2.62393616284227,-0.00157096851607821,0,0,-0.00157096851607821,-0.0210414912310241,0.484536082474227,-0.00157096851607821,-0.00157096851607821,0,3.02237064214081,-0.0740464019618676,0,0,0,-0.0740464019618676,-0.0897099499674149,-0.0898822438278937,-0.114348379089573,0,0,0,-0.745786705108208,-0.48644167915243,0,0,0,0,0,0,0,0,1.97170073424762,2.3878604522709,0,-0.0186323938925798,-0.044435874637052,-0.00157096851607821,0,-0.00141046395517178,0,0,0,-0.0746320929959268,-0.0670981827717736,-0.0371351841690121,-0.0741025193412702,0,-0.0371351841690121,0,-0.0316127691910495,0,0,0,-0.00157096851607821,-0.00157096851607821,-0.0743261509158653,-2.97992580398466e-17,-0.00314193703215586,0.261238454167526,0,0,0,-0.0363221342565476,0.250943492705294,-0.0433367156783786,0,0,-0.00157096851607821,0,-0.00235058529138255,-0.00314193703215643,0,0,-0.488841105511154,-0.00157096851607821,0,-0.128170900155311,0,0,-0.504078936992732,-0.037149135021315,-0.106455878647347,-0.0270062390559454,0,-0.0444264199388334,0,-0.00157096851607821
0,-3.07011455948128e-29,-0.468603837942723,-0.46434685162682,0,0,0,0,0,0,0,0,0,0,-0.0471009688522766,0,0,-0.110862155773984,0,0.200702952327751,0,3.47566167373127,-0.00156736963590834,0,-0.0371073564444126,0,0,0,0,-0.00156736963590834,2.50036712272923,-0.00156736963590834,0,0,-0.00156736963590834,-0.020993287969939,0.468603837942723,-0.00156736963590834,-0.00156736963590834,0,3.17982240827545,-0.0735969637764211,-0.00418144281792522,0,0,-0.0735969637764211,-0.0894195008148361,-0.0897612711230006,-0.114086422144064,0,0,0,-0.847234094094935,-0.472511615351241,0,0,0,0,0,0,0,0,2.20150782871526,2.42563750027594,0,-0.0185897095534533,-0.0443340779514852,-0.00156736963590834,0,-0.00141034451086845,0,0,0,-0.0742632097090341,-0.0669444697489213,-0.037023492315259,-0.0737098284076793,0,-0.037023492315259,0,-0.0315403485365347,0,0,0,-0.00156736963590834,-0.00156736963590834,-0.0741588468383883,-1.19197032159386e-17,-0.00313473927181602,0.232403518038089,0,0,0,-0.0362389250722987,0.237552923963736,-0.0432374370199674,0,0,-0.00156736963590834,0,-0.00235019814043351,-0.00313473927181668,0,0,-0.477443051459966,-0.00156736963590834,0,-0.127670131540594,0,0,-0.508111184662779,-0.0370514836634234,-0.106212002371846,-0.0269443713500006,0,-0.0443246449127268,0,-0.00156736963590834
0,5.34092747305272e-29,-0.452223888288959,-0.445349493990416,0,0,0,0,0,0,0,0,0,0,-0.0469918760570577,0,0,-0.110033614140129,0,0.200238094669583,0,3.47335129354168,-0.00156373937651264,0,-0.0370375531235138,0,0,0,0,-0.00156373937651264,2.50689547829243,-0.00156373937651264,0,0,-0.00156373937651264,-0.0209446644167239,0.452223888288959,-0.00156373937651264,-0.00156373937651264,0,3.17909615247583,-0.0731447013001703,-0.0610079188275974,0,0,-0.0731447013001703,-0.0891286964228088,-0.0896370664029761,-0.113822181153029,0,0,0,-0.817525902455267,-0.458221881106603,0,0,0,0,0,0,0,0,2.15600432538241,2.46455267039443,0,-0.0185466530425808,-0.0442313936839445,-0.00156373937651264,0,-0.00141022501736324,0,0,0,-0.0738934320336817,-0.0667894164770394,-0.0369114254970814,-0.0733149376224966,0,-0.0369114254970814,0,-0.0314672964344682,0,0,0,-0.00156373937651264,-0.00156373937651264,-0.0739910891227622,3.57591096478159e-17,-0.00312747875302572,0.202563713322114,0,0,0,-0.0361549903735399,0.223807388724527,-0.0431372927346683,0,0,-0.00156373937651264,0,-0.0023498107979723,-0.00312747875302528,0,0,-0.465810798090847,-0.00156373937651264,0,-0.127167200193913,0,0,-0.512166667179119,-0.0369535465825316,-0.105965999699143,-0.0268819642093915,0,-0.0442219824934934,0,-0.00156373937651264
0,-0.286965994711327,-0.435423724446659,-0.425570756183259,-2.385658533559e-29,0,0,0,0,0,0,0,0,0,-0.0468900589927363,0,0,-0.109198706727507,0,0.199804239784968,0,3.56746805990257,-0.00156035123017673,0,-0.0369675958016687,0,0,0,0,-0.00156035123017673,2.79999864053176,-0.00156035123017673,0,0,-0.00156035123017673,-0.0208992837164196,0.435423724446659,-0.00156035123017673,-0.00156035123017673,0,2.79883810077889,-0.0726896318728011,-0.0730951303343753,0,0,-0.0726896318728011,-0.0888375819718785,-0.0895408499639881,-0.113575563198777,0,0,0,-0.786755105765009,-0.443588538889572,0,0,0,0,0,0,0,0,1.63328713125245,2.79188652457536,0,-0.0185064681016031,-0.0441355577430619,-0.00156035123017673,0,-0.00141010547493836,0,0,-2.18299401118867e-30,-0.0735232073947916,-0.066644704180276,-0.0367989848469855,-0.0729178583351425,0,-0.0367989848469855,0,-0.0313991163996638,0,0,0,-0.00156035123017673,-0.00156035123017673,-0.0738228792539798,2.38394064318773e-17,-0.00312070246035277,0.17155550085696,0,0,0,-0.0360766535355738,0.209681951223188,-0.0430438273768756,0,0,-0.00156035123017673,0,-0.002349423264844,-0.00312070246035346,0,0,-0.453950628729041,-0.00156035123017673,0,-0.126662112599786,0,0,-0.516057791754963,-0.0368553244677409,-0.105736403694205,-0.0268237191911319,0,-0.0441261669437908,0,-0.00156035123017673
0,-0.641945976499796,-0.418238272211122,-0.406505452961251,0,0,0,0,0,0,0,0,0,0,-0.0467768663985283,0,0,-0.108357465443892,0,0.19932191238507,0,3.68279744048456,-0.00155658454257997,0,-0.0368974847944993,0,0,0,0,-0.00155658454257997,3.17380072966822,-0.00155658454257997,0,0,-0.00155658454257997,-0.0208488328491835,0.418238272211122,-0.00155658454257997,-0.00155658454257997,0,2.30751783773418,-0.0722317744913466,-0.0726968880645448,0,0,-0.0722317744913466,-0.088589772585371,-0.0893580538469986,-0.113301391809077,0,0,0,-0.749476773569736,-0.428631854721251,0,0,0,0,0,0,0,0,0.97123184324534,3.18981975128894,0,-0.0184617934908424,-0.0440290145143905,-0.00155658454257997,0,-0.00140998588392717,0,0,0,-0.0731549266201808,-0.0664838238760402,-0.0366861716069377,-0.0725186029795166,0,-0.0366861716069377,0,-0.0313233189381663,0,0,0,-0.00155658454257997,-0.00155658454257997,-0.0736542188659453,3.57591096478159e-17,-0.00311316908515993,0.141317070507487,0,0,0,-0.0359895645002483,0.195289917516583,-0.0429399195851157,0,0,-0.00155658454257997,0,-0.00234903554203651,-0.00311316908515993,0,0,-0.441870258949937,-0.00155658454257997,0,-0.126154875696097,0,0,-0.521934572443188,-0.0367568180712467,-0.105481156034179,-0.0267589667376957,0,-0.0440196463845056,0,-0.00155658454257997
0,-0.811834325239716,-0.400710358777512,-0.386842118931331,-0.154594599408797,0,0,0,0,0,0,0,0,0,-0.0466634347916065,0,0,-0.107509949875799,0,0.198838566522953,0,3.83733622448881,-0.00155280990140435,0,-0.0368272206084341,0,0,0,0,-0.00155280990140435,3.25397730580241,-0.00155280990140435,0,0,-0.00155280990140435,-0.0207982754520207,0.28997469617219,-0.00155280990140435,-0.00155280990140435,0,2.26174408676718,-0.0717711504722545,-0.072296509501408,0,0,-0.0717711504722545,-0.0883445810484828,-0.0891717306319475,-0.113026641490622,0,0,0,-0.711300452634612,-0.413376815215619,0,0,0,0,0,0,0,0,0.825051841203958,3.2504065112116,0,-0.0184170245470554,-0.0439222463135257,-0.00155280990140435,0,-0.00140986624479687,0,0,-1.41119073381184e-28,-0.0727881951229942,-0.0663226038637309,-0.0365729872827113,-0.072117185686767,0,-0.0365729872827113,0,-0.0312473614259421,0,0,0,-0.00155280990140435,-0.00155280990140435,-0.0734851097191267,5.36386644717239e-17,-0.00310561980281068,0.26487527302671,0,0,0,-0.0359022915713843,0.180600720764794,-0.0428357923860397,0,0,-0.00155280990140435,0,-0.00234864763129593,-0.00310561980280869,0,0,-0.429587067661023,-0.00155280990140435,0,-0.125645496852528,0,0,-0.528530981209119,-0.036658028366148,-0.105225369403947,-0.0266940775557064,0,-0.0439129009008945,0,-0.00155280990140435
0,-0.826779953808221,-0.382890906261125,-0.366461439855589,-0.42358303861539,0,0,0,0,0,0,0,0,0,-0.0465496626194891,0,0,-0.106656210741872,0,0.198353769471148,0,4.05013255164181,-0.00154902392730799,0,-0.0367568037045051,0,0,0,0,-0.00154902392730799,3.01616538425487,-0.00154902392730799,0,0,-0.00154902392730799,-0.020747566262158,0,-0.00154902392730799,-0.00154902392730799,0,2.64564984289563,-0.0713077822351609,-0.0718940093595233,0,0,-0.0713077822351609,-0.0881016606960463,-0.0889818406596328,-0.112751066266317,0,0,0,-0.672390145340923,-0.397853021608556,0,0,0,0,0,0,0,0,1.2107051253465,3.04169427804997,0,-0.0183721211897262,-0.0438151575535584,-0.00154902392730799,0,-0.00140974655796832,0,0,3.08057476514584e-28,-0.0724218853169961,-0.0661608998071015,-0.0364594333369881,-0.071713621017516,0,-0.0364594333369881,0,-0.0311711758601293,0,0,0,-0.00154902392730799,-0.00154902392730799,-0.0733155534014038,4.17189612558093e-17,-0.00309804785461677,0.501923290808508,0,0,0,-0.0358147566157105,0.165644468788601,-0.0427313525571695,0,0,-0.00154902392730799,0,-0.00234825953422153,-0.00309804785461597,0,0,-0.417113613223713,-0.00154902392730799,0,-0.125133983915924,0,0,-0.534654764367884,-0.0365589563174146,-0.104968814804132,-0.0266289935515017,0,-0.0438058349263947,0,-0.00154902392730799
0,-0.839294648440613,-0.36483894557955,-0.345363744598968,-0.432636200544662,0,0,0,0,0,0,0,0,0,-0.0464355267140476,0,0,-0.105796302043707,0,0.197867422507447,0,4.17035260114251,-0.00154522584932965,0,-0.0366862344780652,0,0,0,0,-0.00154522584932965,3.06443070085955,-0.00154522584932965,0,0,-0.00154522584932965,-0.0206966949533714,0,-0.00154522584932965,-0.00154522584932965,0,2.85256049795531,-0.0708416930763824,-0.0714894026056667,0,0,-0.0708416930763824,-0.087860963165965,-0.0887883441563179,-0.112474610019083,0,0,0,-0.632940992201767,-0.382095009984856,0,0,0,0,0,0,0,0,1.22095309100959,3.09054323588178,0,-0.0183270742749072,-0.0437077264273588,-0.00154522584932965,0,-0.00140962682375083,0,0,-0.371475151148763,-0.0720558880317657,-0.0659986787773588,-0.0363455111287449,-0.0713079238921545,0,-0.0363455111287449,0,-0.0310947467265917,0,0,0,-0.00154522584932965,-0.00154522584932965,-0.0731455513175597,5.36386644717239e-17,-0.0030904516986593,0.478146375287181,0,0,0,-0.0357269418079445,0.15045581324475,-0.0426265788307792,0,0,-0.00154522584932965,0,-0.00234787125203404,-0.00309045169865931,0,0,-0.404463554835148,-0.00154522584932965,0,-0.124620345201119,0,0,-0.540333984147448,-0.0364596028222547,-0.104711439990941,-0.0265637014716247,0,-0.0436984266585021,0,-0.00154522584932965
0,-0.849897277208887,-0.345044133591435,-0.323890768925425,-0.423891839054298,0,0,0,0,0,0,0,0,0,-0.0463210840792945,0,0,-0.104930282366181,0,0.197379768532872,0,4.45280820823467,-0.00154141756438061,0,-0.0366155133240223,-0.0261446674372915,0,0,0,-0.00154141756438061,2.81874642343334,-0.00154141756438061,0,0,-0.00154141756438061,0.00549898050447597,-0.558891039270584,-0.00154141756438061,-0.00154141756438061,0,2.98978672828953,-0.0703729077538799,-0.0710827050265031,0,0,-0.0703729077538799,-0.0876227466651165,-0.0885911997689017,-0.220134955691218,0,0,0,-0.593177773511502,-0.366142271486253,0,0,0,0,0,0,0,0,1.55591600321458,3.26293621943802,0,-0.0182819063008202,-0.0436000065902997,-0.00154141756438061,0,-0.00140950704244328,0,0,-0.398609604716775,-0.0716904939857977,-0.0658360217941396,-0.036231222050872,-0.0709001100854507,0,-0.036231222050872,0,-0.0310181121970798,0,0,0,-0.00154141756438061,-0.00154141756438061,-0.0729751048998526,-1.19197032159386e-17,-0.00308283512876217,0.570120917208106,0,0,0,-0.0356388910062954,0.135073960915914,-0.0425215235350367,0,0,-0.00154141756438061,0,-0.00234748278590791,-0.00308283512876123,0,0,-0.39165216460662,-0.00154141756438061,0,-0.124104589502333,0,0,-0.545589237169261,-0.0363599687946603,-0.104453373507596,-0.0264982339255381,0,-0.0435907297411793,0,-0.00154141756438061
