-0.00468804617157907,2.6449513759953,-0.5,-0.5,-0.5,-0.0242365811941506,-0.030375647391039,-0.0893915,-0.1125,-0.1125,-0,-0.000895337340484315,-0.0372465,-0,-0,-0.5,-0.000895337340484315,-0.000895337340484315,-0,-0.000895337340484315,-0.00910855227989382,-0,-0,-0,-0.00179067468096863,-0.000895337340484315,-0.00268601202145295,-0,-0.074493,-0.074493,-0.5,-0.074493,-0.074493,-0.0512425206102847,0.44325070987933,-0.0419577132750137,-0.8998275,-0.140074222766688,-0.0170633838486156,4.05795746922193,-0.637663358860482,-0,-0.00924104240437405,-0,-0.0398717127050324,-0.000895337340484315,-0.00141058335,-0,-0.0372465,-0.0485581662659361,-0.0365027264398873,-0.5,-0.0372465,-0.074493,-0.0372465,-0,-0.0136944088601853,-0.000895337340484315,-0.000895337340484315,-0.074493,-0.00179067468096863,-1.47123210537343e-31,-0.00179067468096864,-0,0.5,-0.5,-0,-0.0198684441502741,-0,-0.00179067468096854,-0,-0,-0,-0.000895337340484315,-0.00235097225,-0.0893915,-0.00179067468096863,-0.499999999999934,-0.000895337340484315,-0.000895337340484315,-0.000895337340484315,0.00447668670242158,-0.0372465,-0.000895337340484315,-0.0210694142972769,-0.0372465,-0,-0.0125216643308158,-0.00915928622065794,-0.0347007073836333,-0,-0,-0.000895337340484315
-0.0046083823474123,2.60245166300898,-0.484536082474227,-0.482561493311876,-0.494949494949495,-0.0238247297165863,-0.0298594749507201,-0.0890287855383733,-0.111825156038275,-0.111684295109936,0,-0.000880122900640549,-0.0371770054905251,0,0,-0.494935329065377,-0.000880122900640549,-0.000880122900640549,0,-0.000880122900640549,-0.00895377093161322,0,0,0,-0.0017602458012811,-0.000880122900640549,-0.00264036870192165,0,-0.0740464019618676,-0.0741585527382679,-0.489795918367347,-0.0740464019618676,-0.0743818502614706,-0.0503717580362069,0.439164543767543,-0.0412447271459427,-0.874617219005687,-0.137693945814549,-0.0167734262925572,3.97043483403601,-0.612805120285773,0,-0.00908400965548972,0,-0.0391941739193827,-0.000880122900640549,-0.00141046395517178,0,-0.0371630754579326,-0.0477330188425336,-0.0358824367340511,-0.494949494949495,-0.0371351841690121,-0.0741025193412702,-0.0371351841690121,0,-0.0134617001923143,-0.000880122900640549,-0.000880122900640549,-0.0743261509158653,-0.0017602458012811,-6.53880935721526e-32,-0.00176024580128109,0,0.49238578680203,-0.49238578680203,0,-0.0195308202909251,0,-0.00176024580128114,0,0,0,-0.000880122900640549,-0.00235058529138255,-0.088990164185866,-0.0017602458012811,-0.488841105511103,-0.000880122900640549,-0.000880122900640549,-0.000880122900640549,0.00440061450320274,-0.037149135021315,-0.000880122900640549,-0.0207113823892188,-0.0371770054905251,0,-0.0123088840746031,-0.0090036427520848,-0.0341110393321045,0,0,-0.000880122900640549
-0.00452565376941995,2.55903450126789,-0.468603837942723,-0.46434685162682,-0.489845752022592,-0.0233970338654354,-0.0293234447960915,-0.0886256707757309,-0.111145820427555,-0.110862155773984,0,-0.000864323144774072,-0.0371073564444126,0,0,-0.489817089490698,-0.000864323144774072,-0.000864323144774072,0,-0.000864323144774072,-0.00879303497678125,0,0,0,-0.00172864628954814,-0.000864323144774072,-0.00259296943432222,-1.78305864918267e-35,-0.0735969637764211,-0.0738224892577548,-0.479383690797433,-0.0735969637764211,-0.074270475460632,-0.0494674962803111,0.435062238945542,-0.0405043116662285,-0.847234094094935,-0.135222097023224,-0.0164723137544387,3.87837356185134,-0.587719429128018,0,-0.00892093568622816,0,-0.0384905694808846,-0.000864323144774072,-0.00141034451086845,0,-0.0370794343178064,-0.0468761271016948,-0.035238283809636,-0.489845752022592,-0.037023492315259,-0.0737098284076793,-0.037023492315259,0,-0.0132200389692835,-0.000864323144774072,-0.000864323144774072,-0.0741588468383883,-0.00172864628954814,8.17351169651908e-33,-0.00172864628954859,0,0.484653069286654,-0.484653069286654,0,-0.0191802076750688,0,-0.00172864628954808,0,0,0,-0.000864323144774072,-0.00235019814043351,-0.0885868774584093,-0.00172864628954815,-0.477443051459966,-0.000864323144774072,-0.000864323144774072,-0.000864323144774072,0.00432161572387036,-0.0370514836634234,-0.000864323144774072,-0.0203395766048576,-0.0371073489132259,0,-0.012087917930868,-0.0088420115102566,-0.033498686110291,0,0,-0.000864323144774072
-0.00443982464276878,2.5146695401831,-0.452223888288959,-0.445349493990416,-0.484689321324008,-0.022953308586125,-0.0287673249987135,-0.0882206127700411,-0.110462022972144,-0.110033614140129,0,-0.000847931236678579,-0.0370375531235138,0,0,-0.484645834366892,-0.000847931236678579,-0.000847931236678579,0,-0.000847931236678579,-0.00862627486849158,0,0,0,-0.00169586247335716,-0.000847931236678579,-0.00254379371003574,1.97922362953115e-29,-0.0731447013001703,-0.0734816141912215,-0.468768514133445,-0.0731447013001703,-0.0741588765814109,-0.0485293440884559,0.43094477881825,-0.0397361464744035,-0.817525902455267,-0.132657606878204,-0.0161599159495018,3.78166102922226,-0.56249517784751,0,-0.00875174993807527,0,-0.0377605949553976,-0.000847931236678579,-0.00141022501736324,0,-0.0369955772023004,-0.0459871202852402,-0.0345699889558618,-0.484689321324008,-0.0369114254970814,-0.0733149376224966,-0.0369114254970814,0,-0.0129693206296051,-0.000847931236678579,-0.000847931236678579,-0.0739910891227622,-0.00169586247335716,2.15065526514658e-31,-0.00169586247335688,0,0.476803832291084,-0.476803832291084,0,-0.01881645460035,0,-0.00169586247335716,0,0,0,-0.000847931236678579,-0.0023498107979723,-0.0881816482661096,-0.00169586247335716,-0.465810798090753,-0.000847931236678579,-0.000847931236678579,-0.000847931236678579,0.0042396561833929,-0.0369535465825316,-0.000847931236678579,-0.0199538360720211,-0.037037530708515,0,-0.0118586702924279,-0.00867432256089577,-0.0328633827664436,0,0,-0.000847931236678579
-0.00435153304284807,2.46939991376626,-0.435423724446659,-0.425570756183259,-0.479480832204248,-0.0224968526443699,-0.0281952498935149,-0.0878136206060516,-0.109773796410322,-0.109198706727507,0,-0.000831069037935882,-0.0369675958016687,0,0,-0.479422196801425,-0.000831069037935882,-0.000831069037935882,0,-0.000831069037935882,-0.00845473034347626,0,0,0,-0.00166213807587176,-0.000831069037935882,-0.00249320711380765,0,-0.0726896318728011,-0.0730951303343753,-0.457956841835648,-0.0726896318728011,-0.0740470547118691,-0.0475642759208086,0.426805068766728,-0.0389459423043757,-0.786755105765009,-0.130019540446462,-0.0158385553218733,3.68167826496788,-0.536368284403536,0,-0.00857771018058235,0,-0.037009677157777,-0.000831069037935882,-0.00141010547493836,0,-0.0369115047779686,-0.045072607494213,-0.0338825204453374,-0.479480832204248,-0.0367989848469855,-0.0729178583351425,-0.0367989848469855,0,-0.0127114090766933,-0.000831069037935882,-0.000831069037935882,-0.0738228792539798,-0.00166213807587176,-8.17351169651906e-33,-0.00166213807587178,0,0.468840451754714,-0.468840451754714,0,-0.0184422652989311,0,-0.00166213807587172,0,0,0,-0.000831069037935882,-0.002349423264844,-0.0877744857423687,-0.00166213807587176,-0.453950628729041,-0.000831069037935882,-0.000831069037935882,-0.000831069037935882,0.00415534518967941,-0.0368553244677409,-0.000831069037935882,-0.0195570284831845,-0.0369675513531351,0,-0.0116228454440848,-0.00850182254597354,-0.0322098523059599,0,0,-0.000831069037935882
-0.00426034078383911,2.42469281499526,-0.418238272211122,-0.406505452961251,-0.474220997008473,-0.0220254006772054,-0.0276043803066833,-0.087404704090823,-0.109081233297914,-0.108357465443892,0,-0.000813652862483339,-0.0368974847944993,0,0,-0.474147046821707,-0.000813652862483339,-0.000813652862483339,0,-0.000813652862483339,-0.00827755003673356,0,0,9.04505273216353e-29,-0.00162730572496668,-0.000813652862483339,-0.00244095858745002,1.38764756313992e-29,-0.0722317744913466,-0.0726968880645448,-0.446956463720459,-0.0722317744913466,-0.0739350110626533,-0.0465675022029868,0.422649125421386,-0.0381297774211041,-0.749476773569736,-0.127294805165383,-0.0155066369783802,3.57520274468748,-0.515187213181144,0,-0.00839795266506098,0,-0.0362340893288492,-0.000813652862483339,-0.00140998588392717,0,-0.0368272177898686,-0.0441280500574777,-0.0331724664138263,-0.474220997008473,-0.0366861716069377,-0.0725186029795166,-0.0366861716069377,0,-0.0124450243112609,-0.000813652862483339,-0.000813652862483339,-0.0736542188659453,-0.00162730572496668,-4.90410701791145e-31,-0.00162730572496752,0,0.460765715851055,-0.460765715851055,0,-0.0180557826921596,0,-0.00162730572496674,0,0,0,-0.000813652862483338,-0.00234903554203651,-0.0873653997437868,-0.00162730572496668,-0.441870258949937,-0.000813652862483339,-0.000813652862483339,-0.000813652862483339,0.00406826431241669,-0.0367568180712467,-0.000813652862483339,-0.0191471845065162,-0.0368974113945403,0,-0.0113792730015177,-0.00832365535844987,-0.0315348512970733,0,0,-0.000813652862483339
-0.00416716319012758,2.37915992924619,-0.400710358777512,-0.386842118931331,-0.468910613003708,-0.0215436847911385,-0.0270006469756241,-0.0869938743559501,-0.10838455656978,-0.107509949875799,0,-0.000795857521760766,-0.0368272206084341,0,0,-0.468821184170568,-0.000795857521760766,-0.000795857521760766,0,-0.000795857521760766,-0.00809651236078612,0,0,3.23845608932449e-27,-0.00159171504352153,-0.000795857521760766,-0.0023875725652823,2.91844192753007e-28,-0.0717711504722545,-0.072296509501408,-0.435776597992524,-0.0717711504722545,-0.0738227469480588,-0.0455490278553736,0.418466665951652,-0.0372958439192743,-0.711300452634612,-0.124510750030104,-0.0151674924841928,3.46611257670458,-0.493336143261478,0,-0.00821428167226107,0,-0.0354416162790881,-0.000795857521760766,-0.00140986624479687,0,-0.0367427172169609,-0.0431629287847535,-0.0324469538891847,-0.468910613003708,-0.0365729872827113,-0.072117185686767,-0.0365729872827113,0,-0.0121728401180612,-0.000795857521760766,-0.000795857521760766,-0.0734851097191267,-0.00159171504352153,0,-0.00159171504352258,0,0.45258284305063,-0.45258284305063,0,-0.0176608860232791,0,-0.00159171504352141,0,0,0,-0.000795857521760766,-0.00234864763129593,-0.086954401452616,-0.00159171504352153,-0.429587067661023,-0.000795857521760766,-0.000795857521760766,-0.000795857521760766,0.00397928760880383,-0.036658028366148,-0.000795857521760766,-0.018728417870421,-0.0368271114987723,0,-0.0111303977752705,-0.00814160931646976,-0.0308451549298113,0,0,-0.000795857521760766
-0.00407193640146605,2.33269629419549,-0.382890906261125,-0.366461439855589,-0.463550550328756,-0.0210513748371015,-0.0263836361253258,-0.0865811428686809,-0.107683570454669,-0.106656210741872,0,-0.000777670819543548,-0.0367568037045051,0,0,-0.463445463549908,-0.000777670819543548,-0.000777670819543548,0,-0.000777670819543548,-0.00791149323955226,0,0,3.37494990833182e-28,-0.0015553416390871,-0.000777670819543548,-0.00233301245863064,3.21349961990298e-29,-0.0713077822351609,-0.0718940093595233,-0.424427934660259,-0.0713077822351609,-0.0737102634791761,-0.0445081548558237,0.414259333531316,-0.0364435702537582,-0.672390145340923,-0.121665466959039,-0.0148208894030478,3.35443039464269,-0.470550496402051,0,-0.00802657132132885,0,-0.0346317148787236,-0.000777670819543548,-0.00140974655796832,0,-0.0366580039602467,-0.0421765822199883,-0.0317054856337452,-0.463550550328756,-0.0364594333369881,-0.071713621017516,-0.0364594333369881,0,-0.0118946699527844,-0.000777670819543548,-0.000777670819543548,-0.0733155534014038,-0.0015553416390871,0,-0.0015553416390871,0,0.444295485403342,-0.444295485403342,0,-0.0172573046456891,0,-0.00155534163908712,0,0,0,-0.000777670819543548,-0.00234825953422153,-0.0865415023874499,-0.0015553416390871,-0.417113613223706,-0.000777670819543548,-0.000777670819543548,-0.000777670819543548,0.00388835409771774,-0.0365589563174146,-0.000777670819543548,-0.0183004415687641,-0.0367566522344717,0,-0.0108760491960799,-0.00795555965285662,-0.030140290513488,0,0,-0.000777670819543548
-0.00397480479720159,2.28530276621585,-0.36483894557955,-0.345363744598968,-0.458141753826651,-0.020549217237301,-0.0257542832448977,-0.086166521124468,-0.106978265721032,-0.105796302043707,0,-0.000759120329839256,-0.0366862344780652,0,0,-0.45802083541591,-0.000759120329839256,-0.000759120329839256,0,-0.000759120329839256,-0.00772277319220363,0,0,0,-0.00151824065967851,-0.000759120329839256,-0.00227736098951777,1.75281797449253e-30,-0.0708416930763824,-0.0714894026056667,-0.412922682873376,-0.0708416930763824,-0.0735975615592797,-0.0434464613376143,0.410026325276287,-0.0355742486104739,-0.632940992201767,-0.118763269865527,-0.0144673532417725,3.24043950048722,-0.446744204565197,0,-0.00783510621177971,0,-0.0338056130704073,-0.000759120329839256,-0.00140962682375083,-1.04620949715444e-30,-0.0365730787858129,-0.0411705058254885,-0.0309491858343473,-0.458141753826651,-0.0363455111287449,-0.0713079238921545,-0.0363455111287449,0,-0.0116109355667822,-0.000759120329839256,-0.000759120329839256,-0.0731455513175597,-0.00151824065967851,-8.99086286617098e-32,-0.00151824065967866,0,0.435907743395548,-0.435907743395548,0,-0.0168456504545989,0,-0.0015182406596785,0,0,0,-0.000759120329839256,-0.00234787125203404,-0.0861267140956431,-0.00151824065967851,-0.404463554835148,-0.000759120329839256,-0.000759120329839256,-0.000759120329839256,0.00379560164919628,-0.0364596028222547,-0.000759120329839256,-0.0178639044834398,-0.0366860340680819,0,-0.0106166128978867,-0.00776578844925296,-0.0294213267375513,0,0,-0.000759120329839256
-0.00387605617890588,2.23731248874169,-0.345044133591435,-0.323890768925425,-0.45268525521224,-0.0200386998879533,-0.0251144531109951,-0.0857500211459804,-0.106268712335245,-0.104930282366181,0,-0.000740261017868871,-0.0366155133240223,0,0,-0.452548359842698,-0.000740261017868871,-0.000740261017868871,0,-0.000740261017868871,-0.00753091139746142,0,0,-9.93319744488243e-30,-0.00148052203573774,-0.000740261017868871,-0.00222078305360661,2.13259520229925e-29,-0.0703729077538799,-0.0710827050265031,-0.401274608356451,-0.0703729077538799,-0.0734846420933675,-0.042367093105507,0.40576518903323,-0.0346904547950729,-0.593177773511502,-0.115812757978316,-0.0141079315302888,3.12381876523445,-0.421681342500766,0,-0.00764045365597167,0,-0.0329657585991406,-0.000740261017868871,-0.00140950704244328,0,-0.036487942461568,-0.0401476806121183,-0.0301802954121886,-0.45268525521224,-0.036231222050872,-0.0709001100854507,-0.036231222050872,0,-0.0113224776668754,-0.000740261017868871,-0.000740261017868871,-0.0729751048998526,-0.00148052203573774,4.08675584825954e-33,-0.00148052203573773,0,0.42742419013655,-0.42742419013655,0,-0.0164271431840392,0,-0.00148052203573778,0,0,0,-0.000740261017868871,-0.00234748278590791,-0.0857100486525197,-0.00148052203573774,-0.39165216460662,-0.000740261017868871,-0.000740261017868871,-0.000740261017868871,0.00370130508934435,-0.0363599687946603,-0.000740261017868871,-0.0174201000766553,-0.0366152574689082,0,-0.0103528575921205,-0.00757285799896259,-0.0286903938963196,0,0,-0.000740261017868871
